order_id,customer_id,amount,order_date
1810,371,316.94,2025-05-21
1811,928,119.31,2024-04-03
1812,642,203.06,2024-12-07
1813,943,131.32,2025-06-28
1814,63,57.14,2025-06-12
1815,800,494.66,2023-12-20
1816,33,310.62,2024-04-25
1817,548,418.0,2023-12-25
1818,208,215.66,2024-04-24
1819,208,335.21,2025-06-18
1820,619,179.69,2025-06-02
1821,766,200.1,2024-10-18
1822,476,51.04,2025-05-20
1823,201,158.33,2024-03-18
1824,693,245.61,2023-12-23
1825,150,340.47,2024-06-15
1826,269,447.06,2024-12-09
1827,504,68.38,2024-11-14
1828,650,279.11,2024-03-13
1829,361,335.17,2024-03-30
1830,146,260.78,2024-08-24
1831,854,287.6,2025-08-23
1832,818,252.1,2025-04-14
1833,461,279.58,2023-11-29
1834,789,239.14,2024-07-27
1835,987,339.04,2025-02-23
1836,436,391.93,2024-06-26
1837,827,36.48,2024-10-13
1838,181,108.43,2024-09-15
1839,552,24.95,2025-08-05
1840,833,264.86,2024-12-27
1841,603,285.64,2024-07-11
1842,920,175.13,2025-03-04
1843,874,447.46,2023-11-04
1844,57,179.27,2024-05-14
1845,254,199.14,2025-03-21
1846,677,495.21,2025-07-24
1847,849,113.54,2024-10-28
1848,422,496.84,2023-11-04
1849,481,29.48,2024-01-28
1850,161,377.51,2023-10-10
1851,48,112.43,2024-05-24
1852,735,382.18,2024-05-01
1853,105,21.08,2025-03-06
1854,431,435.73,2024-05-18
1855,21,370.1,2024-10-27
1856,787,444.84,2024-09-28
1857,701,165.06,2024-03-26
1858,988,452.78,2025-08-31
1859,687,321.54,2025-04-21
1860,780,408.07,2024-10-07
1861,661,421.02,2023-12-11
1862,365,376.08,2023-12-12
1863,182,94.08,2025-05-24
1864,136,173.85,2024-11-29
1865,995,147.89,2024-08-15
1866,628,341.27,2024-12-17
1867,846,353.8,2024-04-16
1868,222,51.74,2024-06-22
1869,720,267.34,2024-01-28
1870,513,86.77,2023-11-10
1871,357,375.17,2023-10-27
1872,909,129.48,2024-04-14
1873,570,247.83,2024-04-21
1874,438,95.49,2024-06-28
1875,522,404.17,2023-10-24
1876,590,136.43,2024-07-07
1877,232,46.33,2024-10-09
1878,229,172.02,2024-10-07
1879,865,80.37,2025-05-01
1880,403,186.06,2024-11-27
1881,520,175.26,2024-01-01
1882,284,223.63,2024-09-11
1883,247,448.4,2025-05-01
1884,195,101.8,2024-07-24
1885,901,387.56,2024-02-21
1886,603,252.17,2025-03-15
1887,483,67.65,2023-11-24
1888,731,296.78,2024-01-05
1889,372,17.44,2024-11-30
1890,190,232.9,2025-04-06
1891,74,380.74,2025-06-11
1892,412,296.68,2025-09-06
1893,164,283.26,2024-04-25
1894,16,340.54,2025-02-20
1895,758,355.3,2025-05-18
1896,411,402.95,2025-05-18
1897,843,105.85,2024-05-30
1898,539,429.94,2025-01-18
1899,395,301.81,2024-04-22
1900,911,299.49,2023-11-22
1901,573,175.33,2024-05-01
1902,57,114.8,2024-02-03
1903,971,51.86,2024-02-20
1904,341,322.78,2024-11-03
1905,795,51.93,2025-01-24
1906,872,295.49,2024-06-25
1907,707,18.63,2023-10-27
1908,71,382.82,2024-03-15
1909,827,250.57,2024-03-26
1910,868,83.81,2024-08-25
1911,815,251.06,2024-03-17
1912,800,178.1,2025-04-17
1913,46,184.23,2024-11-29
1914,963,84.81,2024-08-24
1915,846,164.36,2025-01-02
1916,609,59.29,2024-05-17
1917,793,219.47,2025-01-18
1918,118,243.57,2025-08-03
1919,733,404.94,2023-10-25
1920,512,63.23,2025-08-14
1921,822,13.59,2025-07-02
1922,671,469.68,2024-10-05
1923,343,121.3,2024-11-23
1924,510,342.88,2025-04-19
1925,37,485.82,2023-12-08
1926,154,317.68,2025-04-15
1927,230,420.44,2024-03-29
1928,646,431.7,2024-02-22
1929,367,44.89,2024-02-14
1930,698,73.96,2023-09-21
1931,524,220.17,2024-05-05
1932,137,61.19,2024-08-24
1933,617,424.86,2023-10-24
1934,925,416.04,2025-04-02
1935,471,377.13,2025-01-21
1936,388,498.81,2024-07-12
1937,133,369.12,2024-10-24
1938,825,303.77,2025-04-21
1939,521,485.88,2025-05-13
1940,184,339.54,2024-09-04
1941,266,348.75,2025-05-04
1942,398,220.93,2025-02-20
1943,469,85.43,2024-09-18
1944,814,357.86,2023-10-08
1945,836,481.36,2025-01-25
1946,666,498.14,2025-01-14
1947,855,344.08,2025-03-04
1948,659,171.31,2024-08-29
1949,566,59.63,2025-06-07
1950,793,30.32,2025-02-25
1951,773,88.87,2025-02-24
1952,547,143.51,2023-12-13
1953,724,361.09,2025-06-25
1954,575,466.95,2024-04-28
1955,729,317.05,2024-07-20
1956,401,252.0,2024-03-18
1957,395,74.7,2025-01-04
1958,648,73.2,2025-06-23
1959,931,33.72,2023-11-22
1960,223,348.29,2024-07-28
1961,598,162.12,2025-02-13
1962,686,148.74,2023-10-04
1963,505,87.23,2023-12-07
1964,371,375.18,2024-04-22
1965,698,180.08,2025-04-08
1966,467,130.96,2024-02-04
1967,917,438.49,2025-01-04
1968,577,249.37,2025-04-14
1969,845,359.92,2023-11-15
1970,890,97.48,2024-08-29
1971,766,273.94,2025-06-18
1972,107,374.14,2024-05-26
1973,148,339.28,2025-02-14
1974,652,179.08,2024-01-06
1975,934,334.11,2025-08-26
1976,5,378.77,2025-04-12
1977,360,495.35,2023-10-05
1978,812,113.89,2024-06-24
1979,635,99.4,2024-03-04
1980,89,73.07,2025-07-05
1981,660,52.79,2023-12-26
1982,108,361.46,2024-07-12
1983,148,409.17,2024-02-26
1984,75,215.98,2025-06-05
1985,611,359.59,2025-08-15
1986,927,134.94,2024-06-21
1987,92,271.8,2024-06-01
1988,132,240.73,2025-03-30
1989,8,65.37,2024-10-03
1990,411,230.9,2023-10-31
1991,525,192.77,2025-04-22
1992,927,358.05,2024-08-20
1993,662,444.09,2025-04-07
1994,187,293.46,2025-08-23
1995,243,492.32,2024-06-16
1996,382,301.71,2023-12-15
1997,504,40.69,2023-12-21
1998,474,111.99,2025-04-08
1999,950,121.24,2024-05-25
2000,592,123.14,2023-12-18
2001,669,320.6,2025-05-07
2002,667,441.08,2024-11-15
2003,846,419.29,2024-05-12
2004,956,227.27,2024-07-12
2005,712,443.24,2024-11-15
2006,289,260.11,2025-04-14
2007,860,460.4,2023-12-18
2008,8,161.18,2024-06-11
2009,272,45.48,2024-06-12
2010,33,389.58,2025-02-09
2011,388,43.7,2024-12-31
2012,8,405.71,2024-10-05
2013,364,383.49,2024-05-14
2014,41,485.27,2025-03-08
2015,448,80.96,2025-01-03
2016,192,160.13,2024-01-28
2017,972,490.99,2024-12-09
2018,361,325.18,2023-10-13
2019,118,280.43,2024-06-03
2020,23,259.69,2025-02-05
2021,548,244.93,2024-07-14
2022,316,298.32,2023-09-26
2023,689,366.57,2025-01-23
2024,489,277.99,2025-03-08
2025,791,233.33,2025-07-30
2026,365,445.42,2025-03-23
2027,715,171.07,2024-07-29
2028,920,52.1,2024-04-01
2029,248,24.3,2024-09-27
2030,858,391.84,2024-01-06
2031,514,51.54,2023-09-22
2032,839,346.94,2024-07-19
2033,798,398.66,2025-03-26
2034,972,236.05,2025-07-09
2035,529,388.94,2023-12-28
2036,852,145.1,2024-02-25
2037,691,81.24,2024-02-20
2038,57,191.14,2024-01-06
2039,729,16.5,2023-10-12
2040,844,14.51,2025-06-22
2041,227,343.37,2024-01-14
2042,177,16.2,2024-09-14
2043,462,119.74,2023-11-01
2044,831,197.67,2024-11-05
2045,901,204.45,2025-08-30
2046,407,219.07,2025-02-12
2047,258,338.05,2024-03-20
2048,438,185.75,2023-10-23
2049,389,301.88,2024-05-03
2050,445,50.26,2025-08-17
2051,322,399.65,2025-03-06
2052,92,389.32,2024-08-23
2053,906,387.57,2024-02-18
2054,592,212.91,2024-12-02
2055,561,449.38,2025-02-06
2056,274,85.8,2024-07-01
2057,898,48.66,2024-04-01
2058,41,465.4,2024-02-17
2059,140,425.13,2024-08-27
2060,688,364.55,2024-01-18
2061,546,387.4,2025-05-09
2062,55,437.4,2024-08-26
2063,688,457.35,2025-03-17
2064,968,359.87,2025-03-18
2065,510,470.68,2023-11-04
2066,251,416.52,2024-11-16
2067,59,65.18,2025-04-24
2068,353,285.43,2024-01-08
2069,132,149.49,2024-06-26
2070,331,279.42,2023-10-24
2071,171,141.2,2025-09-14
2072,833,411.49,2024-09-02
2073,382,264.11,2025-03-05
2074,792,137.74,2024-03-31
2075,482,164.5,2025-02-20
2076,457,326.54,2024-10-02
2077,571,494.19,2024-11-12
2078,9,237.1,2025-06-08
2079,54,402.43,2023-09-28
2080,649,187.26,2024-03-09
2081,882,132.48,2023-11-26
2082,776,290.78,2024-07-11
2083,452,222.95,2023-12-01
2084,26,345.34,2023-09-20
2085,191,366.44,2024-07-15
2086,262,413.55,2025-09-04
2087,380,288.47,2025-01-29
2088,393,242.64,2025-01-18
2089,154,14.47,2024-12-21
2090,274,147.47,2023-09-23
2091,429,327.99,2024-03-20
2092,895,398.07,2023-10-08
2093,675,450.23,2025-09-08
2094,1000,434.7,2024-12-21
2095,554,135.12,2025-04-13
2096,826,120.92,2025-09-07
2097,374,72.54,2024-01-12
2098,291,315.18,2023-10-29
2099,288,420.52,2025-02-04
2100,656,209.02,2024-09-11
2101,876,322.79,2025-04-20
2102,214,308.93,2024-11-29
2103,246,60.86,2024-06-22
2104,360,404.38,2023-12-24
2105,318,294.02,2025-03-02
2106,704,344.55,2025-04-17
2107,293,208.37,2024-10-12
2108,661,261.82,2023-10-26
2109,373,381.13,2023-10-16
2110,561,378.56,2024-09-10
2111,51,425.61,2023-11-07
2112,407,404.12,2025-07-08
2113,291,44.82,2024-12-17
2114,644,208.36,2023-10-09
2115,496,107.19,2024-02-01
2116,915,312.93,2024-05-05
2117,763,96.64,2025-07-20
2118,30,73.34,2024-09-23
2119,184,243.88,2023-12-27
2120,134,239.87,2024-09-23
2121,127,342.11,2023-11-07
2122,733,378.91,2024-05-06
2123,190,186.95,2024-09-19
2124,33,29.3,2025-01-14
2125,370,402.2,2025-09-14
2126,446,78.13,2023-12-20
2127,884,199.04,2024-12-06
2128,198,426.95,2024-04-07
2129,552,225.46,2024-10-17
2130,386,115.33,2024-02-20
2131,190,315.8,2024-12-03
2132,80,461.56,2025-03-02
2133,329,231.7,2025-06-02
2134,93,111.71,2025-06-27
2135,571,386.21,2025-01-15
2136,428,452.36,2023-11-19
2137,783,421.98,2025-02-23
2138,737,451.09,2025-04-17
2139,116,82.03,2024-04-29
2140,996,363.54,2023-12-05
2141,243,488.13,2024-05-25
2142,859,299.3,2024-03-08
2143,276,81.34,2025-03-12
2144,69,125.94,2024-02-02
2145,375,165.53,2025-08-13
2146,755,122.95,2024-11-03
2147,778,151.3,2025-02-09
2148,781,312.47,2025-08-30
2149,66,194.13,2024-04-19
2150,19,285.26,2024-08-19
2151,682,46.43,2025-07-09
2152,112,270.11,2024-12-07
2153,457,276.93,2023-12-19
2154,183,165.5,2023-10-24
2155,350,187.43,2024-10-25
2156,356,38.34,2024-01-29
2157,499,325.19,2024-10-01
2158,601,436.26,2025-01-07
2159,440,475.8,2024-06-17
2160,795,16.38,2025-03-09
2161,795,141.96,2024-09-30
2162,34,281.19,2024-02-05
2163,26,497.61,2025-07-29
2164,726,117.01,2025-05-25
2165,226,425.68,2024-01-04
2166,538,393.03,2025-07-01
2167,833,67.37,2025-02-27
2168,947,414.06,2024-06-11
2169,817,445.31,2024-07-16
2170,20,365.89,2024-06-27
2171,826,139.99,2023-11-03
2172,113,190.18,2023-09-25
2173,413,94.39,2023-11-29
2174,151,213.79,2024-06-05
2175,387,172.03,2025-08-02
2176,327,475.31,2023-11-28
2177,778,94.36,2023-11-27
2178,221,157.14,2025-05-22
2179,310,23.53,2024-03-01
2180,360,234.81,2023-10-01
2181,95,290.98,2025-08-13
2182,456,377.0,2025-05-22
2183,215,194.76,2025-01-20
2184,76,210.91,2024-03-08
2185,933,341.23,2024-06-12
2186,48,397.23,2024-08-29
2187,404,332.66,2024-07-31
2188,142,42.99,2025-05-17
2189,390,167.45,2024-04-12
2190,739,254.3,2024-07-23
2191,265,102.64,2024-10-02
2192,241,405.28,2024-01-30
2193,745,413.0,2025-09-03
2194,278,150.94,2023-09-28
2195,210,466.31,2024-05-31
2196,180,257.93,2024-01-30
2197,580,485.92,2024-07-27
2198,497,345.04,2024-05-08
2199,593,351.22,2024-11-21
2200,896,256.71,2025-01-13
2201,739,443.31,2025-05-19
2202,352,393.43,2024-08-01
2203,814,409.49,2024-04-06
2204,382,164.41,2025-01-07
2205,950,61.75,2024-03-04
2206,278,267.98,2024-05-17
2207,325,269.04,2024-10-12
2208,345,96.31,2024-06-19
2209,257,285.37,2025-02-02
2210,652,447.26,2024-11-18
2211,50,208.2,2024-10-05
2212,958,222.72,2024-04-15
2213,557,475.13,2024-09-02
2214,650,477.35,2023-12-03
2215,628,333.36,2024-10-26
2216,162,314.92,2023-11-06
2217,777,93.66,2025-09-08
2218,113,13.58,2025-07-18
2219,81,435.53,2025-03-20
2220,402,279.4,2025-08-18
2221,824,342.73,2025-01-01
2222,605,57.61,2025-09-10
2223,111,286.67,2024-05-31
2224,797,304.27,2025-09-09
2225,701,394.68,2025-03-20
2226,632,365.8,2025-08-23
2227,856,135.85,2025-07-29
2228,6,358.14,2024-06-03
2229,723,140.01,2025-06-12
2230,235,333.51,2024-03-02
2231,844,20.71,2025-09-04
2232,385,134.08,2023-09-15
2233,825,278.45,2024-03-21
2234,775,349.08,2025-06-18
2235,23,149.92,2024-11-16
2236,290,433.71,2024-11-13
2237,121,341.01,2025-07-30
2238,502,164.31,2024-01-21
2239,717,217.64,2024-07-13
2240,222,229.7,2024-01-31
2241,80,227.91,2024-02-23
2242,636,178.92,2024-01-20
2243,643,193.52,2024-06-04
2244,993,300.91,2023-12-08
2245,40,51.16,2025-05-25
2246,493,170.81,2024-11-20
2247,723,157.77,2024-05-16
2248,63,230.69,2024-12-16
2249,245,458.03,2025-02-12
2250,340,102.88,2024-08-20
2251,567,106.09,2024-06-04
2252,205,345.95,2024-09-19
2253,29,61.47,2023-09-28
2254,911,294.07,2024-12-20
2255,339,390.6,2024-01-10
2256,592,420.41,2025-04-09
2257,463,363.22,2025-07-18
2258,640,415.73,2024-12-09
2259,723,112.18,2023-10-18
2260,199,275.21,2024-05-18
2261,58,172.57,2024-02-04
2262,844,318.96,2025-03-06
2263,7,91.6,2024-04-28
2264,183,457.71,2025-06-06
2265,312,409.26,2024-09-14
2266,815,372.28,2024-07-31
2267,676,442.18,2025-06-07
2268,39,488.73,2024-09-23
2269,602,83.4,2025-09-10
2270,646,127.76,2024-03-09
2271,944,158.85,2023-12-15
2272,391,474.98,2024-12-27
2273,851,258.14,2024-12-09
2274,566,309.53,2024-04-08
2275,310,392.09,2023-12-31
2276,346,486.81,2024-08-18
2277,257,213.24,2024-10-14
2278,244,93.56,2024-05-11
2279,569,187.58,2025-06-20
2280,488,173.23,2025-01-14
2281,205,378.0,2025-08-27
2282,228,225.3,2025-07-10
2283,41,480.98,2024-11-12
2284,241,226.43,2024-11-02
2285,728,117.41,2023-10-29
2286,873,92.78,2023-10-02
2287,349,142.82,2025-06-19
2288,866,370.03,2024-10-11
2289,300,140.54,2025-07-22
2290,172,13.42,2024-01-11
2291,964,466.76,2024-03-10
2292,638,474.74,2024-09-03
2293,921,413.37,2025-07-24
2294,342,43.55,2024-07-07
2295,721,223.24,2024-12-29
2296,85,375.76,2025-02-17
2297,745,265.69,2024-03-17
2298,735,50.49,2024-11-12
2299,989,320.85,2023-11-24
2300,201,28.78,2024-12-08
2301,644,97.67,2025-01-11
2302,782,106.04,2024-12-11
2303,235,340.97,2025-01-17
2304,991,386.21,2024-10-24
2305,368,461.11,2024-11-15
2306,643,126.4,2024-08-19
2307,195,194.39,2024-05-06
2308,489,303.64,2024-10-10
2309,343,445.08,2024-05-17
2310,82,98.05,2025-04-27
2311,71,290.28,2024-09-23
2312,797,248.22,2024-12-20
2313,718,385.89,2023-11-29
2314,286,259.6,2024-11-13
2315,742,221.5,2025-03-29
2316,912,392.03,2024-08-24
2317,674,19.93,2024-09-07
2318,464,145.77,2025-03-23
2319,147,450.84,2024-12-23
2320,401,277.43,2025-08-15
2321,857,106.91,2024-06-21
2322,846,71.5,2024-12-25
2323,778,445.89,2023-10-28
2324,660,286.59,2024-09-26
2325,914,259.61,2025-09-02
2326,825,33.82,2025-05-29
2327,719,438.13,2024-07-03
2328,448,398.41,2024-06-05
2329,20,461.2,2023-12-10
2330,359,437.33,2024-04-03
2331,114,476.02,2024-10-31
2332,343,269.14,2025-05-03
2333,148,238.42,2024-02-17
2334,14,495.74,2024-01-16
2335,1,80.17,2024-01-11
2336,131,290.76,2023-10-15
2337,379,408.99,2024-04-11
2338,595,26.56,2024-12-24
2339,282,97.11,2024-08-25
2340,894,135.77,2024-12-10
2341,267,39.66,2025-03-04
2342,624,147.04,2024-02-27
2343,114,127.55,2024-08-11
2344,489,214.82,2023-09-16
2345,49,491.19,2024-11-19
2346,278,101.77,2024-01-02
2347,310,76.29,2024-08-28
2348,853,481.64,2024-02-21
2349,183,129.63,2025-01-11
2350,425,181.11,2025-02-12
2351,916,422.39,2023-10-02
2352,896,130.77,2024-06-07
2353,90,27.42,2024-05-23
2354,324,361.51,2023-12-16
2355,242,143.33,2025-03-27
2356,474,176.37,2025-02-20
2357,164,299.12,2025-03-01
2358,223,82.21,2024-09-30
2359,33,304.25,2024-11-28
2360,679,345.3,2025-01-26
2361,51,247.87,2025-05-10
2362,715,212.81,2024-05-04
2363,960,332.29,2024-11-05
2364,482,109.54,2025-04-25
2365,492,396.77,2025-06-12
2366,479,123.07,2025-06-12
2367,250,122.09,2023-11-27
2368,345,211.34,2023-10-13
2369,291,326.88,2025-09-14
2370,221,298.75,2023-12-26
2371,932,25.33,2025-04-27
2372,550,358.99,2023-11-21
2373,330,383.21,2023-09-20
2374,325,352.38,2024-01-17
2375,651,90.19,2024-08-29
2376,976,108.09,2024-11-07
2377,58,103.16,2025-06-20
2378,926,308.92,2024-04-19
2379,372,178.46,2024-04-03
2380,715,444.52,2025-07-14
2381,33,297.25,2023-12-12
2382,539,428.74,2024-07-09
2383,276,411.42,2024-05-08
2384,297,126.53,2024-01-11
2385,886,445.18,2025-05-27
2386,22,225.84,2024-08-15
2387,510,137.74,2025-06-14
2388,810,247.44,2024-04-05
2389,772,362.07,2024-08-17
2390,718,34.71,2024-03-02
2391,682,366.88,2024-11-11
2392,724,249.17,2025-03-30
2393,479,183.94,2025-05-10
2394,879,288.05,2025-02-10
2395,694,403.04,2025-03-04
2396,412,253.78,2024-09-29
2397,183,261.19,2024-09-24
2398,501,90.33,2024-10-09
2399,156,444.52,2024-08-07
2400,62,105.85,2023-12-16
2401,16,134.17,2024-05-16
2402,787,43.15,2024-12-03
2403,612,324.72,2025-06-24
2404,70,67.13,2024-07-17
2405,634,41.77,2023-09-25
2406,422,76.15,2023-11-26
2407,250,320.27,2024-05-25
2408,233,22.68,2023-12-19
2409,991,24.54,2024-05-12
2410,47,352.92,2025-03-01
2411,474,204.66,2025-07-29
2412,831,433.68,2024-01-16
2413,940,83.75,2024-12-14
2414,415,181.53,2024-04-18
2415,955,119.2,2025-03-16
2416,22,237.97,2024-06-15
2417,928,296.83,2024-07-29
2418,42,441.84,2024-01-24
2419,822,79.66,2025-01-07
2420,385,456.72,2024-07-06
2421,660,196.78,2025-07-23
2422,148,123.08,2025-01-20
2423,913,338.48,2025-05-24
2424,455,394.11,2024-06-25
2425,51,336.19,2024-01-13
2426,366,86.31,2025-08-06
2427,141,469.52,2024-09-02
2428,755,486.58,2025-01-14
2429,719,436.05,2025-05-09
2430,619,230.49,2024-07-15
2431,640,289.73,2024-09-29
2432,950,211.6,2025-02-22
2433,865,47.14,2023-10-18
2434,759,331.21,2025-01-01
2435,988,469.59,2024-03-30
2436,398,348.62,2025-08-26
2437,677,454.72,2023-12-03
2438,832,207.63,2025-05-27
2439,893,232.99,2025-05-09
2440,254,321.64,2023-10-04
2441,269,415.04,2025-01-23
2442,498,336.47,2023-12-05
2443,942,287.5,2024-12-06
2444,586,410.68,2024-07-04
2445,896,178.0,2023-10-31
2446,765,490.31,2024-01-25
2447,412,244.94,2025-02-11
2448,906,323.01,2024-09-12
2449,915,173.69,2023-12-10
2450,266,203.17,2025-05-16
2451,753,486.7,2024-06-08
2452,24,400.43,2024-03-01
2453,916,24.76,2024-07-09
2454,10,393.16,2023-12-04
2455,31,380.05,2023-11-12
2456,616,35.87,2024-06-17
2457,1000,425.27,2025-02-28
2458,982,154.65,2025-08-05
2459,239,130.11,2024-08-23
2460,304,371.74,2025-07-14
2461,310,126.48,2023-11-11
2462,427,202.4,2024-04-25
2463,145,120.91,2024-02-29
2464,559,324.02,2024-04-29
2465,326,25.92,2025-09-01
2466,965,314.91,2024-09-10
2467,627,432.46,2025-08-19
2468,627,498.86,2024-08-10
2469,141,370.99,2025-01-09
2470,94,322.25,2024-12-20
2471,439,298.96,2024-08-26
2472,36,356.7,2023-10-22
2473,113,332.2,2024-10-30
2474,380,475.4,2024-08-21
2475,592,420.37,2024-11-18
2476,855,104.39,2024-09-28
2477,550,340.81,2025-02-14
2478,225,301.96,2025-03-21
2479,33,423.26,2024-02-03
2480,19,253.94,2024-04-03
2481,60,272.54,2025-06-12
2482,900,97.22,2025-04-10
2483,956,369.31,2024-04-12
2484,532,342.96,2024-09-23
2485,425,345.99,2024-08-25
2486,533,199.8,2024-09-08
2487,838,445.13,2025-08-31
2488,366,45.18,2024-10-19
2489,291,32.38,2023-11-09
2490,464,31.46,2023-12-22
2491,268,401.63,2024-06-08
2492,552,463.16,2023-10-18
2493,551,193.95,2024-09-05
2494,963,149.42,2023-09-29
2495,196,414.23,2024-04-21
2496,778,426.66,2025-08-17
2497,767,64.97,2024-05-29
2498,19,178.87,2025-03-16
2499,519,68.59,2024-07-21
2500,231,358.38,2025-04-03
2501,875,173.98,2024-01-15
2502,109,138.29,2025-05-21
2503,636,217.07,2024-02-28
2504,281,276.97,2024-08-24
2505,862,48.23,2024-01-17
2506,119,39.53,2025-06-06
2507,583,88.11,2023-11-19
2508,353,481.3,2023-09-22
2509,768,46.0,2024-04-16
2510,52,163.75,2024-06-12
2511,464,159.57,2025-01-28
2512,529,384.46,2024-01-18
2513,56,335.66,2024-01-29
2514,62,489.56,2024-12-21
2515,647,431.12,2025-02-13
2516,32,431.93,2025-02-07
2517,697,13.16,2024-09-23
2518,785,22.8,2025-04-03
2519,670,148.3,2024-11-25
2520,900,27.2,2023-09-19
2521,135,471.7,2024-02-12
2522,896,101.89,2023-11-26
2523,178,406.07,2025-06-17
2524,655,485.72,2025-06-11
2525,682,418.31,2025-02-03
2526,534,497.94,2025-07-04
2527,663,472.3,2025-01-05
2528,912,302.78,2023-12-22
2529,55,58.48,2024-10-18
2530,133,300.49,2024-04-13
2531,359,200.04,2024-08-26
2532,929,295.25,2024-11-20
2533,495,492.01,2025-06-01
2534,696,19.18,2025-08-02
2535,936,374.75,2025-03-25
2536,145,428.56,2024-02-11
2537,817,31.52,2024-02-25
2538,744,307.68,2024-02-28
2539,937,74.42,2023-12-12
2540,378,416.95,2024-02-06
2541,418,328.14,2024-10-20
2542,133,21.13,2023-10-04
2543,51,80.85,2025-08-26
2544,410,333.71,2024-07-19
2545,495,168.48,2023-11-24
2546,981,350.19,2024-06-06
2547,776,50.24,2025-04-08
2548,938,477.4,2024-03-12
2549,290,367.77,2024-08-26
2550,522,266.52,2025-01-15
2551,636,214.72,2025-06-23
2552,743,138.68,2023-12-19
2553,502,55.42,2025-04-26
2554,356,242.85,2024-02-26
2555,256,136.77,2023-11-30
2556,224,456.19,2025-05-14
2557,887,452.09,2024-08-08
2558,580,203.76,2024-02-02
2559,32,437.5,2025-08-25
2560,631,21.0,2025-04-08
2561,806,357.01,2025-08-02
2562,430,435.87,2024-05-19
2563,147,271.15,2025-09-02
2564,74,177.43,2025-05-12
2565,548,44.19,2023-12-21
2566,818,475.63,2024-08-30
2567,431,305.15,2023-12-27
2568,123,154.33,2025-01-17
2569,330,213.16,2024-02-25
2570,435,309.0,2023-11-15
2571,801,204.82,2023-10-16
2572,353,194.19,2025-05-28
2573,511,240.46,2023-12-21
2574,611,347.72,2024-01-13
2575,970,146.12,2025-05-29
2576,879,107.15,2023-12-11
2577,569,101.28,2024-01-14
2578,411,169.85,2024-08-19
2579,993,157.76,2024-10-12
2580,898,403.47,2024-06-19
2581,1000,245.41,2023-12-20
2582,57,489.07,2025-08-05
2583,218,373.76,2025-08-30
2584,528,373.85,2025-04-19
2585,67,259.46,2023-09-26
2586,902,492.75,2024-09-16
2587,225,442.14,2024-07-09
2588,311,255.71,2025-01-07
2589,787,489.66,2025-07-18
2590,465,109.29,2023-10-01
2591,828,314.51,2025-05-13
2592,994,160.03,2023-11-20
2593,973,20.66,2025-08-31
2594,466,106.0,2025-03-30
2595,635,369.9,2024-11-24
2596,363,88.13,2024-12-06
2597,238,247.25,2025-08-15
2598,349,62.19,2024-02-07
2599,697,339.31,2024-02-01
2600,670,187.71,2023-09-25
2601,247,222.11,2024-07-15
2602,661,150.04,2025-08-02
2603,515,249.2,2025-02-28
2604,144,199.98,2024-02-15
2605,599,227.83,2023-11-04
2606,52,99.6,2024-10-23
2607,109,266.97,2024-02-23
2608,539,203.99,2023-11-15
2609,459,499.99,2024-02-27
2610,595,398.2,2024-03-29
2611,123,266.6,2025-03-23
2612,24,204.45,2023-10-02
2613,943,402.41,2025-01-15
2614,97,374.67,2025-03-07
2615,606,392.2,2024-05-15
2616,861,218.27,2024-05-12
2617,594,422.91,2024-05-06
2618,804,464.56,2024-10-10
2619,765,129.63,2024-09-11
2620,859,178.02,2025-04-26
2621,326,310.17,2023-12-22
2622,505,158.87,2024-05-05
2623,730,397.8,2024-06-15
2624,927,276.09,2024-04-05
2625,705,24.65,2025-01-21
2626,971,220.07,2024-01-29
2627,403,133.2,2025-01-07
2628,691,33.72,2024-02-23
2629,134,51.56,2024-09-09
2630,700,339.96,2024-09-13
2631,272,278.7,2024-10-21
2632,977,422.87,2025-02-04
2633,736,44.98,2024-01-13
2634,699,131.01,2025-03-16
2635,898,230.21,2025-07-31
2636,962,422.03,2024-08-15
2637,921,110.91,2024-01-02
2638,527,370.75,2024-12-01
2639,630,72.02,2024-11-01
2640,17,244.68,2024-07-16
2641,908,56.13,2024-11-29
2642,388,233.84,2023-11-19
2643,241,467.48,2025-09-09
2644,903,97.58,2025-03-25
2645,954,55.95,2024-02-10
2646,88,289.38,2025-08-25
2647,821,325.08,2024-09-13
2648,645,30.97,2024-05-26
2649,665,130.55,2025-03-19
2650,101,254.29,2025-05-02
2651,824,195.11,2023-11-17
2652,212,139.99,2025-06-24
2653,483,287.28,2025-08-08
2654,991,74.25,2025-03-26
2655,908,68.32,2024-02-20
2656,580,125.4,2025-02-25
2657,56,88.37,2024-02-27
2658,292,412.47,2023-10-10
2659,234,70.92,2023-11-01
2660,348,480.88,2023-12-20
2661,582,75.94,2023-12-17
2662,811,209.31,2025-05-04
2663,494,146.07,2024-04-09
2664,538,391.49,2023-09-17
2665,325,255.8,2023-12-08
2666,132,243.32,2025-07-11
2667,864,302.02,2024-02-24
2668,669,260.61,2025-07-18
2669,742,405.72,2024-02-05
2670,128,351.52,2023-11-23
2671,389,181.27,2024-11-30
2672,228,159.56,2025-05-12
2673,478,337.98,2024-12-18
2674,400,373.5,2024-09-14
2675,432,277.17,2025-05-12
2676,271,157.64,2024-05-29
2677,691,406.63,2024-07-22
2678,496,372.63,2025-04-03
2679,303,151.84,2025-05-21
2680,802,208.32,2024-09-02
2681,125,217.95,2024-12-23
2682,221,472.13,2025-08-17
